,ECLO
5798,0.0
5799,0.02739726
5800,0.12328767
5801,0.02739726
5802,0.1780822
5803,0.02739726
5804,0.02739726
5805,0.05479452
5806,0.05479452
5807,0.02739726
5808,0.06849315
5809,0.02739726
5810,0.02739726
5811,0.06849315
5812,0.02739726
5813,0.02739726
5814,0.05479452
5815,0.06849315
5816,0.06849315
5817,0.10958904
5818,0.02739726
5819,0.02739726
5820,0.0
5821,0.05479452
5822,0.12328767
5823,0.05479452
5824,0.0
5825,0.02739726
5826,0.02739726
5827,0.06849315
5828,0.02739726
5829,0.02739726
5830,0.02739726
5831,0.06849315
5832,0.02739726
5833,0.02739726
5834,0.06849315
5835,0.02739726
5836,0.10958904
5837,0.05479452
5838,0.06849315
5839,0.0
5840,0.02739726
5841,0.02739726
5842,0.06849315
5843,0.0
5844,0.0
5845,0.0
5846,0.05479452
5847,0.06849315
5848,0.02739726
5849,0.02739726
5850,0.02739726
5851,0.02739726
5852,0.02739726
5853,0.02739726
5854,0.09589041
5855,0.05479452
5856,0.02739726
5857,0.02739726
5858,0.02739726
5859,0.04109589
5860,0.06849315
5861,0.0
5862,0.19178082
5863,0.02739726
5864,0.02739726
5865,0.0
5866,0.08219178
5867,0.06849315
5868,0.06849315
5869,0.02739726
5870,0.05479452
5871,0.02739726
5872,0.02739726
5873,0.05479452
5874,0.0
5875,0.0
5876,0.0
5877,0.06849315
5878,0.0
5879,0.12328767
5880,0.05479452
5881,0.02739726
5882,0.19178082
5883,0.02739726
5884,0.02739726
5885,0.10958904
5886,0.02739726
5887,0.02739726
5888,0.02739726
5889,0.10958904
5890,0.06849315
5891,0.0
5892,0.02739726
5893,0.02739726
5894,0.02739726
5895,0.06849315
5896,0.02739726
5897,0.06849315
5898,0.02739726
5899,0.02739726
5900,0.05479452
5901,0.05479452
5902,0.02739726
5903,0.02739726
5904,0.06849315
5905,0.02739726
5906,0.05479452
5907,0.02739726
5908,0.02739726
5909,0.0
5910,0.05479452
5911,0.02739726
5912,0.20547946
5913,0.02739726
5914,0.02739726
5915,0.16438356
5916,0.02739726
5917,0.02739726
5918,0.02739726
5919,0.02739726
5920,0.06849315
5921,0.02739726
5922,0.05479452
5923,0.02739726
5924,0.01369863
5925,0.02739726
5926,0.06849315
5927,0.02739726
5928,0.05479452
5929,0.02739726
5930,0.02739726
5931,0.0
5932,0.02739726
5933,0.06849315
5934,0.05479452
5935,0.02739726
5936,0.02739726
5937,0.02739726
5938,0.05479452
5939,0.05479452
5940,0.02739726
5941,0.02739726
5942,0.02739726
5943,0.02739726
5944,0.02739726
5945,0.0
5946,0.02739726
5947,0.06849315
5948,0.02739726
5949,0.02739726
5950,0.09589041
5951,0.02739726
5952,0.12328767
5953,0.0
5954,0.02739726
5955,0.02739726
5956,0.06849315
5957,0.02739726
5958,0.06849315
5959,0.02739726
5960,0.06849315
5961,0.09589041
5962,0.06849315
5963,0.06849315
5964,0.02739726
5965,0.06849315
5966,0.05479452
5967,0.06849315
5968,0.06849315
5969,0.02739726
5970,0.05479452
5971,0.02739726
5972,0.0
5973,0.02739726
5974,0.06849315
5975,0.01369863
5976,0.05479452
5977,0.05479452
5978,0.09589041
5979,0.05479452
5980,0.02739726
5981,0.0
5982,0.16438356
5983,0.06849315
5984,0.05479452
5985,0.369863
5986,0.09589041
5987,0.06849315
5988,0.0
5989,0.02739726
5990,0.02739726
5991,0.02739726
5992,0.02739726
5993,0.05479452
5994,0.02739726
5995,0.12328767
5996,0.02739726
5997,0.06849315
5998,0.05479452
5999,0.1369863
6000,0.05479452
6001,0.02739726
6002,0.15068494
6003,0.02739726
6004,0.02739726
6005,0.02739726
6006,0.02739726
6007,0.02739726
6008,0.02739726
6009,0.0
6010,0.02739726
6011,0.06849315
6012,0.05479452
6013,0.02739726
6014,0.02739726
6015,0.02739726
6016,0.05479452
6017,0.02739726
6018,0.02739726
6019,0.02739726
6020,0.06849315
6021,0.02739726
6022,0.02739726
6023,0.02739726
6024,0.09589041
6025,0.06849315
6026,0.0
6027,0.1369863
6028,0.15068494
6029,0.06849315
6030,0.02739726
6031,0.06849315
6032,0.02739726
6033,0.02739726
6034,0.06849315
6035,0.31506848
6036,0.02739726
6037,0.06849315
6038,0.06849315
6039,0.05479452
6040,0.0
6041,0.05479452
6042,0.02739726
6043,0.06849315
6044,0.06849315
6045,0.10958904
6046,0.04109589
6047,0.10958904
6048,0.02739726
6049,0.02739726
6050,0.15068494
6051,0.0
6052,0.06849315
6053,0.02739726
6054,0.02739726
6055,0.06849315
6056,0.05479452
6057,0.02739726
6058,0.05479452
6059,0.05479452
6060,0.05479452
6061,0.02739726
6062,0.02739726
6063,0.02739726
6064,0.02739726
6065,0.02739726
6066,0.02739726
6067,0.02739726
6068,0.02739726
6069,0.02739726
6070,0.04109589
6071,0.12328767
6072,0.16438356
6073,0.0
6074,0.02739726
6075,0.0
6076,0.0
6077,0.02739726
6078,0.02739726
6079,0.02739726
6080,0.02739726
6081,0.06849315
6082,0.02739726
6083,0.05479452
6084,0.02739726
6085,0.05479452
6086,0.02739726
6087,0.05479452
6088,0.16438356
6089,0.09589041
6090,0.02739726
6091,0.05479452
6092,0.06849315
6093,0.02739726
6094,0.02739726
6095,0.10958904
6096,0.02739726
6097,0.05479452
6098,0.02739726
6099,0.05479452
6100,0.05479452
6101,0.02739726
6102,0.02739726
6103,0.06849315
6104,0.0
6105,0.02739726
6106,0.1369863
6107,0.05479452
6108,0.12328767
6109,0.06849315
6110,0.06849315
6111,0.02739726
6112,0.02739726
6113,0.02739726
6114,0.05479452
6115,0.02739726
6116,0.02739726
6117,0.02739726
6118,0.02739726
6119,0.02739726
6120,0.04109589
6121,0.02739726
6122,0.02739726
6123,0.05479452
6124,0.05479452
6125,0.02739726
6126,0.0
6127,0.05479452
6128,0.02739726
6129,0.05479452
6130,0.02739726
6131,0.02739726
6132,0.06849315
6133,0.02739726
6134,0.02739726
6135,0.02739726
6136,0.02739726
6137,0.02739726
6138,0.02739726
6139,0.02739726
6140,0.06849315
6141,0.19178082
6142,0.02739726
6143,0.02739726
6144,0.10958904
6145,0.06849315
6146,0.02739726
6147,0.02739726
6148,0.10958904
6149,0.06849315
6150,0.12328767
6151,0.02739726
6152,0.05479452
6153,0.05479452
6154,0.05479452
6155,0.02739726
6156,0.05479452
6157,0.02739726
6158,0.02739726
6159,0.0
6160,0.02739726
6161,0.02739726
6162,0.02739726
6163,0.12328767
6164,0.23287672
6165,0.05479452
6166,0.05479452
6167,0.02739726
6168,0.08219178
6169,0.02739726
6170,0.02739726
6171,0.05479452
6172,0.02739726
6173,0.15068494
6174,0.02739726
6175,0.05479452
6176,0.02739726
6177,0.02739726
6178,0.05479452
6179,0.02739726
6180,0.02739726
6181,0.02739726
6182,0.02739726
6183,0.06849315
6184,0.23287672
6185,0.05479452
6186,0.02739726
6187,0.1369863
6188,0.0
6189,0.02739726
6190,0.10958904
6191,0.12328767
6192,0.05479452
6193,0.10958904
6194,0.02739726
6195,0.02739726
6196,0.0
6197,0.05479452
6198,0.02739726
6199,0.02739726
6200,0.02739726
6201,0.02739726
6202,0.02739726
6203,0.06849315
6204,0.02739726
6205,0.20547946
6206,0.02739726
6207,0.02739726
6208,0.02739726
6209,0.06849315
6210,0.02739726
6211,0.02739726
6212,0.06849315
6213,0.16438356
6214,0.06849315
6215,0.06849315
6216,0.0
6217,0.02739726
6218,0.0
6219,0.10958904
6220,0.10958904
6221,0.15068494
6222,0.09589041
6223,0.02739726
6224,0.02739726
6225,0.05479452
6226,0.02739726
6227,0.02739726
6228,0.02739726
6229,0.02739726
6230,0.02739726
6231,0.06849315
6232,0.02739726
6233,0.02739726
6234,0.06849315
6235,0.10958904
6236,0.02739726
6237,0.02739726
6238,0.02739726
6239,0.01369863
6240,0.19178082
6241,0.06849315
6242,0.04109589
6243,0.05479452
6244,0.02739726
6245,0.02739726
6246,0.1780822
6247,0.05479452
6248,0.02739726
6249,0.09589041
6250,0.1780822
6251,0.02739726
6252,0.02739726
6253,0.10958904
6254,0.04109589
6255,0.06849315
6256,0.02739726
6257,0.02739726
6258,0.02739726
6259,0.05479452
6260,0.05479452
6261,0.0
6262,0.0
6263,0.02739726
6264,0.06849315
6265,0.0
6266,0.02739726
6267,0.05479452
6268,0.0
6269,0.02739726
6270,0.02739726
6271,0.02739726
6272,0.16438356
6273,0.02739726
6274,0.02739726
6275,0.12328767
6276,0.26027396
6277,0.05479452
6278,0.02739726
6279,0.05479452
6280,0.02739726
6281,0.0
6282,0.02739726
6283,0.0
6284,0.02739726
6285,0.02739726
6286,0.05479452
6287,0.02739726
6288,0.02739726
6289,0.0
6290,0.02739726
6291,0.05479452
6292,0.06849315
6293,0.09589041
6294,0.0
6295,0.02739726
6296,0.05479452
6297,0.02739726
6298,0.02739726
6299,0.1780822
6300,0.02739726
6301,0.02739726
6302,0.05479452
6303,0.05479452
6304,0.12328767
6305,0.02739726
6306,0.05479452
6307,0.02739726
6308,0.02739726
6309,0.06849315
6310,0.12328767
6311,0.02739726
6312,0.0
6313,0.05479452
6314,0.05479452
6315,0.02739726
6316,0.06849315
6317,0.02739726
6318,0.05479452
6319,0.02739726
6320,0.02739726
6321,0.02739726
6322,0.10958904
6323,0.15068494
6324,0.02739726
6325,0.02739726
6326,0.02739726
6327,0.06849315
6328,0.02739726
6329,0.09589041
6330,0.06849315
6331,0.02739726
6332,0.02739726
6333,0.47945204
6334,0.16438356
6335,0.10958904
6336,0.08219178
6337,0.0
6338,0.02739726
6339,0.10958904
6340,0.06849315
6341,0.02739726
6342,0.02739726
6343,0.05479452
6344,0.02739726
6345,0.09589041
6346,0.06849315
6347,0.1780822
6348,0.19178082
6349,0.0
6350,0.06849315
6351,0.05479452
6352,0.02739726
6353,0.10958904
6354,0.05479452
6355,0.06849315
6356,0.05479452
6357,0.0
6358,0.02739726
6359,0.15068494
6360,0.10958904
6361,0.02739726
6362,0.19178082
6363,0.06849315
6364,0.05479452
6365,0.06849315
6366,0.05479452
6367,0.02739726
6368,0.02739726
6369,0.02739726
6370,0.02739726
6371,0.21917808
6372,0.02739726
6373,0.02739726
6374,0.02739726
6375,0.05479452
6376,0.02739726
6377,0.02739726
6378,0.02739726
6379,0.02739726
6380,0.05479452
6381,0.02739726
6382,0.06849315
6383,0.06849315
6384,0.02739726
6385,0.02739726
6386,0.02739726
6387,0.05479452
6388,0.02739726
6389,0.1369863
6390,0.02739726
6391,0.02739726
6392,0.02739726
6393,0.02739726
6394,0.02739726
6395,0.10958904
6396,0.02739726
6397,0.02739726
6398,0.02739726
6399,0.05479452
6400,0.02739726
6401,0.02739726
6402,0.02739726
6403,0.09589041
6404,0.02739726
6405,0.02739726
6406,0.0
6407,0.02739726
6408,0.05479452
6409,0.02739726
6410,0.15068494
6411,0.0
6412,0.02739726
6413,0.02739726
6414,0.16438356
6415,0.09589041
6416,0.02739726
6417,0.05479452
6418,0.10958904
6419,0.02739726
6420,0.02739726
6421,0.0
6422,0.02739726
6423,0.02739726
6424,0.06849315
6425,0.02739726
6426,0.43835616
6427,0.05479452
6428,0.02739726
6429,0.02739726
6430,0.0
6431,0.02739726
6432,0.02739726
6433,0.02739726
6434,0.09589041
6435,0.16438356
6436,0.05479452
6437,0.02739726
6438,0.19178082
6439,0.02739726
6440,0.02739726
6441,0.06849315
6442,0.02739726
6443,0.05479452
6444,0.02739726
6445,0.0
6446,0.09589041
6447,0.02739726
6448,0.05479452
6449,0.02739726
6450,0.05479452
6451,0.02739726
6452,0.02739726
6453,0.04109589
6454,0.02739726
6455,0.02739726
6456,0.05479452
6457,0.09589041
6458,0.02739726
6459,0.06849315
6460,0.02739726
6461,0.06849315
6462,0.02739726
6463,0.02739726
6464,0.02739726
6465,0.0
6466,0.02739726
6467,0.06849315
6468,0.05479452
6469,0.02739726
6470,0.02739726
6471,0.02739726
6472,0.05479452
6473,0.02739726
6474,0.06849315
6475,0.10958904
6476,0.05479452
6477,0.02739726
6478,0.05479452
6479,0.05479452
6480,0.02739726
6481,0.02739726
6482,0.02739726
6483,0.05479452
6484,0.02739726
6485,0.15068494
6486,0.05479452
6487,0.0
6488,0.0
6489,0.02739726
6490,0.02739726
6491,0.02739726
6492,0.05479452
6493,0.05479452
6494,0.12328767
6495,0.10958904
6496,0.05479452
6497,0.05479452
6498,0.02739726
6499,0.05479452
6500,0.05479452
6501,0.05479452
6502,0.02739726
6503,0.02739726
6504,0.02739726
6505,0.02739726
6506,0.04109589
6507,0.06849315
6508,0.06849315
6509,0.04109589
6510,0.02739726
6511,0.02739726
6512,0.02739726
6513,0.06849315
6514,0.02739726
6515,0.06849315
6516,0.02739726
6517,0.06849315
6518,0.06849315
6519,0.02739726
6520,0.02739726
6521,0.0
6522,0.05479452
6523,0.02739726
6524,0.02739726
6525,0.06849315
6526,0.12328767
6527,0.05479452
6528,0.06849315
6529,0.02739726
6530,0.05479452
6531,0.10958904
6532,0.02739726
6533,0.05479452
6534,0.05479452
6535,0.06849315
6536,0.06849315
6537,0.02739726
6538,0.02739726
6539,0.06849315
6540,0.02739726
6541,0.10958904
6542,0.05479452
6543,0.05479452
6544,0.02739726
6545,0.06849315
6546,0.02739726
6547,0.05479452
6548,0.02739726
6549,0.20547946
6550,0.02739726
6551,0.06849315
6552,0.02739726
6553,0.02739726
6554,0.02739726
6555,0.02739726
6556,0.06849315
6557,0.06849315
6558,0.05479452
6559,0.05479452
6560,0.02739726
6561,0.02739726
6562,0.06849315
6563,0.05479452
6564,0.19178082
6565,0.02739726
6566,0.0
6567,0.02739726
6568,0.02739726
6569,0.02739726
6570,0.02739726
6571,0.02739726
6572,0.15068494
6573,0.05479452
6574,0.02739726
6575,0.0
6576,0.02739726
6577,0.0
6578,0.02739726
6579,0.0
6580,0.15068494
6581,0.09589041
6582,0.06849315
6583,0.05479452
6584,0.02739726
6585,0.06849315
6586,0.06849315
6587,0.02739726
6588,0.02739726
6589,0.02739726
6590,0.02739726
6591,0.02739726
6592,0.05479452
6593,0.05479452
6594,0.02739726
6595,0.05479452
6596,0.12328767
6597,0.10958904
6598,0.05479452
6599,0.05479452
6600,0.09589041
6601,0.02739726
6602,0.02739726
6603,0.08219178
6604,0.0
6605,0.12328767
6606,0.10958904
6607,0.02739726
6608,0.02739726
6609,0.02739726
6610,0.06849315
6611,0.05479452
6612,0.02739726
6613,0.06849315
6614,0.04109589
6615,0.15068494
6616,0.15068494
6617,0.02739726
6618,0.06849315
6619,0.0
6620,0.05479452
6621,0.06849315
6622,0.02739726
6623,0.02739726
6624,0.06849315
6625,0.02739726
6626,0.02739726
6627,0.02739726
6628,0.34246576
6629,0.05479452
6630,0.02739726
6631,0.06849315
6632,0.06849315
6633,0.05479452
6634,0.02739726
6635,0.05479452
6636,0.06849315
6637,0.10958904
6638,0.02739726
6639,0.04109589
6640,0.02739726
6641,0.02739726
6642,0.02739726
6643,0.02739726
6644,0.02739726
6645,0.02739726
6646,0.0
6647,0.06849315
6648,0.02739726
6649,0.10958904
6650,0.06849315
6651,0.05479452
6652,0.05479452
6653,0.02739726
6654,0.05479452
6655,0.06849315
6656,0.0
6657,0.05479452
6658,0.06849315
6659,0.05479452
6660,0.0
6661,0.15068494
6662,0.05479452
6663,0.05479452
6664,0.02739726
6665,0.06849315
6666,0.02739726
6667,0.02739726
6668,0.02739726
6669,0.06849315
6670,0.05479452
6671,0.09589041
6672,0.06849315
6673,0.02739726
6674,0.02739726
6675,0.05479452
6676,0.05479452
6677,0.02739726
6678,0.05479452
6679,0.02739726
6680,0.2739726
6681,0.02739726
6682,0.05479452
6683,0.02739726
6684,0.10958904
6685,0.02739726
6686,0.02739726
6687,0.02739726
6688,0.02739726
6689,0.06849315
6690,0.06849315
6691,0.06849315
6692,0.02739726
6693,0.02739726
6694,0.04109589
6695,0.02739726
6696,0.16438356
6697,0.09589041
6698,0.06849315
6699,0.06849315
6700,0.02739726
6701,0.05479452
6702,0.02739726
6703,0.02739726
6704,0.02739726
6705,0.02739726
6706,0.02739726
6707,0.09589041
6708,0.06849315
6709,0.02739726
6710,0.23287672
6711,0.02739726
6712,0.06849315
6713,0.1780822
6714,0.05479452
6715,0.02739726
6716,0.02739726
6717,0.12328767
6718,0.02739726
6719,0.10958904
6720,0.02739726
6721,0.19178082
6722,0.369863
6723,0.1369863
6724,0.06849315
6725,0.0
6726,0.02739726
6727,0.06849315
6728,0.05479452
6729,0.0
6730,0.02739726
6731,0.02739726
6732,0.10958904
6733,0.02739726
6734,0.16438356
6735,0.02739726
6736,0.05479452
6737,0.02739726
6738,0.06849315
6739,0.05479452
6740,0.02739726
6741,0.02739726
6742,0.09589041
6743,0.0
6744,0.06849315
6745,0.02739726
6746,0.02739726
6747,0.02739726
6748,0.05479452
6749,0.05479452
6750,0.02739726
6751,0.05479452
6752,0.15068494
6753,0.06849315
6754,0.20547946
6755,0.05479452
6756,0.09589041
6757,0.02739726
6758,0.08219178
6759,0.02739726
6760,0.02739726
6761,0.05479452
6762,0.06849315
6763,0.02739726
6764,0.05479452
6765,0.08219178
6766,0.05479452
6767,0.0
6768,0.06849315
6769,0.16438356
6770,0.02739726
6771,0.16438356
6772,0.02739726
6773,0.12328767
6774,0.02739726
6775,0.02739726
6776,0.0
6777,0.0
6778,0.0
6779,0.02739726
6780,0.05479452
6781,0.02739726
6782,0.02739726
6783,0.02739726
6784,0.02739726
6785,0.0
6786,0.02739726
6787,0.02739726
6788,0.04109589
6789,0.05479452
6790,0.0
6791,0.06849315
6792,0.09589041
6793,0.12328767
6794,0.02739726
6795,0.05479452
6796,0.05479452
6797,0.16438356
6798,0.09589041
6799,0.05479452
6800,0.0
6801,0.02739726
6802,0.10958904
6803,0.01369863
6804,0.1780822
6805,0.02739726
6806,0.02739726
6807,0.09589041
6808,0.02739726
6809,0.05479452
6810,0.02739726
6811,0.05479452
6812,0.19178082
6813,0.12328767
6814,0.0
6815,0.02739726
6816,0.10958904
6817,0.0
6818,0.02739726
6819,0.05479452
6820,0.02739726
6821,0.0
6822,0.05479452
6823,0.10958904
6824,0.06849315
6825,0.05479452
6826,0.10958904
6827,0.06849315
6828,0.34246576
6829,0.05479452
6830,0.09589041
6831,0.02739726
6832,0.02739726
6833,0.02739726
6834,0.02739726
6835,0.05479452
6836,0.0
6837,0.02739726
6838,0.06849315
6839,0.02739726
6840,0.06849315
6841,0.05479452
6842,0.06849315
6843,0.02739726
6844,0.05479452
6845,0.12328767
6846,0.02739726
6847,0.02739726
6848,0.16438356
6849,0.06849315
6850,0.05479452
6851,0.01369863
6852,0.02739726
6853,0.10958904
6854,0.05479452
6855,0.06849315
6856,0.02739726
6857,0.04109589
6858,0.0
6859,0.09589041
6860,0.02739726
6861,0.02739726
6862,0.05479452
6863,0.02739726
6864,0.1369863
6865,0.05479452
6866,0.10958904
6867,0.02739726
6868,0.02739726
6869,0.02739726
6870,0.05479452
6871,0.05479452
6872,0.06849315
6873,0.02739726
6874,0.04109589
6875,0.05479452
6876,0.06849315
6877,0.04109589
6878,0.02739726
6879,0.05479452
6880,0.04109589
6881,0.02739726
6882,0.0
6883,0.02739726
6884,0.02739726
6885,0.0
6886,0.05479452
6887,0.02739726
6888,0.02739726
6889,0.02739726
6890,0.02739726
6891,0.06849315
6892,0.06849315
6893,0.04109589
6894,0.02739726
6895,0.02739726
6896,0.02739726
6897,0.02739726
6898,0.10958904
6899,0.15068494
6900,0.05479452
6901,0.0
6902,0.02739726
6903,0.02739726
6904,0.05479452
6905,0.10958904
6906,0.02739726
6907,0.06849315
6908,0.02739726
6909,0.02739726
6910,0.02739726
6911,0.16438356
6912,0.16438356
6913,0.02739726
6914,0.06849315
6915,0.15068494
6916,0.02739726
6917,0.02739726
6918,0.0
6919,0.02739726
6920,0.02739726
6921,0.02739726
6922,0.21917808
6923,0.06849315
6924,0.02739726
6925,0.06849315
6926,0.09589041
6927,0.05479452
6928,0.02739726
6929,0.02739726
6930,0.05479452
6931,0.06849315
6932,0.12328767
6933,0.06849315
6934,0.05479452
6935,0.0
6936,0.09589041
6937,0.02739726
6938,0.02739726
6939,0.1369863
6940,0.05479452
6941,0.04109589
6942,0.02739726
6943,0.1369863
6944,0.02739726
6945,0.05479452
6946,0.09589041
6947,0.15068494
6948,0.05479452
6949,0.15068494
6950,0.02739726
6951,0.21917808
6952,0.02739726
6953,0.02739726
6954,0.02739726
6955,0.02739726
6956,0.02739726
6957,0.02739726
6958,0.05479452
6959,0.02739726
6960,0.02739726
6961,0.02739726
6962,0.06849315
6963,0.02739726
6964,0.05479452
6965,0.02739726
6966,0.02739726
6967,0.05479452
6968,0.06849315
6969,0.06849315
6970,0.06849315
6971,0.02739726
6972,0.02739726
6973,0.02739726
6974,0.02739726
6975,0.02739726
6976,0.10958904
6977,0.02739726
6978,0.02739726
6979,0.02739726
6980,0.02739726
6981,0.10958904
6982,0.02739726
6983,0.02739726
6984,0.02739726
6985,0.05479452
6986,0.05479452
6987,0.05479452
6988,0.02739726
6989,0.06849315
6990,0.16438356
6991,0.0
6992,0.05479452
6993,0.02739726
6994,0.05479452
6995,0.06849315
6996,0.02739726
6997,0.02739726
6998,0.05479452
6999,0.10958904
7000,0.05479452
7001,0.02739726
7002,0.02739726
7003,0.02739726
7004,0.15068494
7005,0.02739726
7006,0.05479452
7007,0.05479452
7008,0.05479452
7009,0.05479452
7010,0.05479452
7011,0.05479452
7012,0.02739726
7013,0.06849315
7014,0.02739726
7015,0.02739726
7016,0.15068494
7017,0.02739726
7018,0.0
7019,0.08219178
7020,0.04109589
7021,0.02739726
7022,0.21917808
7023,0.02739726
7024,0.02739726
7025,0.1369863
7026,0.05479452
7027,0.23287672
7028,0.02739726
7029,0.0
7030,0.06849315
7031,0.06849315
7032,0.02739726
7033,0.02739726
7034,0.02739726
7035,0.05479452
7036,0.06849315
7037,0.02739726
7038,0.02739726
7039,0.02739726
7040,0.02739726
7041,0.02739726
7042,0.02739726
7043,0.05479452
7044,0.02739726
7045,0.0
7046,0.05479452
7047,0.09589041
7048,0.02739726
7049,0.02739726
7050,0.05479452
7051,0.02739726
7052,0.15068494
7053,0.0
7054,0.02739726
7055,0.10958904
7056,0.05479452
7057,0.02739726
7058,0.02739726
7059,0.0
7060,0.02739726
7061,0.09589041
7062,0.06849315
7063,0.02739726
7064,0.02739726
7065,0.05479452
7066,0.02739726
7067,0.0
7068,0.12328767
7069,0.04109589
7070,0.0
7071,0.02739726
7072,0.02739726
7073,0.02739726
7074,0.02739726
7075,0.02739726
7076,0.0
7077,0.05479452
7078,0.02739726
7079,0.02739726
7080,0.02739726
7081,0.05479452
7082,0.06849315
7083,0.02739726
7084,0.02739726
7085,0.05479452
7086,0.02739726
7087,0.02739726
7088,0.06849315
7089,0.02739726
7090,0.0
7091,0.1369863
7092,0.02739726
7093,0.02739726
7094,0.09589041
7095,0.02739726
7096,0.15068494
7097,0.09589041
7098,0.02739726
7099,0.0
7100,0.06849315
7101,0.0
7102,0.05479452
7103,0.02739726
7104,0.05479452
7105,0.02739726
7106,0.05479452
7107,0.06849315
7108,0.06849315
7109,0.16438356
7110,0.02739726
7111,0.05479452
7112,0.12328767
7113,0.05479452
7114,0.02739726
7115,0.02739726
7116,0.15068494
7117,0.02739726
7118,0.02739726
7119,0.02739726
7120,0.02739726
7121,0.09589041
7122,0.02739726
7123,0.05479452
7124,0.06849315
